"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2012-02-10 04:00","2012","02","10","04:00"," ","-0.8","","-4.4","","77","","22","","20","","25.0","","101.10","","","","-6","","Clear"
"2012-02-10 05:00","2012","02","10","05:00"," ","-0.8","","-4.3","","77","","22","","22","","25.0","","101.07","","","","-7","","Clear"
"2012-02-10 06:00","2012","02","10","06:00"," ","-0.7","","-4.0","","78","","21","","22","","25.0","","101.07","","","","-6","","Clear"
"2012-02-10 07:00","2012","02","10","07:00"," ","-0.5","","-3.9","","78","","21","","20","","24.1","","101.09","","","","-6","","Mostly Cloudy"
"2012-02-10 08:00","2012","02","10","08:00"," ","-0.9","","-4.2","","78","","21","","17","","24.1","","101.12","","","","-6","","Mostly Cloudy"
"2012-02-10 09:00","2012","02","10","09:00"," ","-0.1","","-3.5","","78","","23","","19","","24.1","","101.12","","","","-5","","Cloudy"
"2012-02-10 10:00","2012","02","10","10:00"," ","0.9","","-3.7","","71","","24","","28","","24.1","","101.10","","","","","","Mostly Cloudy"
"2012-02-10 11:00","2012","02","10","11:00"," ","1.4","","-4.1","","67","","23","","20","","24.1","","101.08","","","","","","Cloudy"
"2012-02-10 12:00","2012","02","10","12:00"," ","1.4","","-3.9","","68","","23","","24","","24.1","","100.97","","","","","","Cloudy"
"2012-02-10 13:00","2012","02","10","13:00"," ","1.3","","-4.7","","64","","25","","24","","24.1","","100.92","","","","","","Cloudy"
"2012-02-10 14:00","2012","02","10","14:00"," ","1.1","","-3.5","","71","","24","","30","","24.1","","100.91","","","","","","Cloudy"
"2012-02-10 15:00","2012","02","10","15:00"," ","1.3","","-4.0","","68","","25","","28","","24.1","","100.94","","","","","","Cloudy"
"2012-02-10 16:00","2012","02","10","16:00"," ","1.0","","-4.1","","69","","23","","30","","24.1","","100.90","","","","","","Cloudy"
"2012-02-10 17:00","2012","02","10","17:00"," ","0.9","","-4.8","","66","","23","","22","","25.0","","100.87","","","","","","Cloudy"
"2012-02-10 18:00","2012","02","10","18:00"," ","0.4","","-4.8","","68","","23","","17","","25.0","","100.92","","","","","","Cloudy"
"2012-02-10 19:00","2012","02","10","19:00"," ","0.0","","-5.2","","68","","22","","17","","25.0","","100.91","","","","-5","","Mostly Cloudy"
"2012-02-10 20:00","2012","02","10","20:00"," ","-0.2","","-5.2","","69","","24","","15","","25.0","","100.88","","","","-5","","Snow Showers"
"2012-02-10 21:00","2012","02","10","21:00"," ","-0.4","","-4.7","","73","","23","","13","","25.0","","100.84","","","","-5","","Cloudy"
"2012-02-10 22:00","2012","02","10","22:00"," ","-0.7","","-3.0","","84","","25","","11","","16.1","","100.78","","","","-4","","Snow"
"2012-02-10 23:00","2012","02","10","23:00"," ","-0.9","","-2.4","","90","","27","","6","","9.7","","100.76","","","","-3","","Snow,Fog"
"2012-02-11 00:00","2012","02","11","00:00"," ","-1.4","","-2.3","","94","","32","","9","","6.4","","100.78","","","","-5","","Snow,Fog"
"2012-02-11 01:00","2012","02","11","01:00"," ","-7.4","","-8.9","","89","","3","","24","","3.6","","100.83","","","","-15","","Snow"
"2012-02-11 02:00","2012","02","11","02:00"," ","-8.6","","-11.0","","83","","4","","30","","8.0","","100.91","","","","-18","","Snow"
"2012-02-11 03:00","2012","02","11","03:00"," ","-9.5","","-12.4","","79","","4","","22","","6.4","","100.93","","","","-18","","Snow"
"2012-02-11 04:00","2012","02","11","04:00"," ","-10.8","","-13.4","","81","","3","","22","","16.1","","100.98","","","","-19","","Snow"
"2012-02-11 05:00","2012","02","11","05:00"," ","-11.5","","-14.4","","79","","2","","20","","16.1","","100.99","","","","-20","","Snow"
"2012-02-11 06:00","2012","02","11","06:00"," ","-12.2","","-14.8","","81","","4","","24","","9.7","","101.00","","","","-21","","Snow"
"2012-02-11 07:00","2012","02","11","07:00"," ","-13.0","","-15.7","","80","","2","","20","","12.9","","100.96","","","","-22","","Snow"
"2012-02-11 08:00","2012","02","11","08:00"," ","-13.7","","-17.1","","75","","2","","20","","16.1","","101.01","","","","-23","","Snow"
"2012-02-11 09:00","2012","02","11","09:00"," ","-13.7","","-19.1","","64","","4","","20","","24.1","","101.04","","","","-23","","Cloudy"
"2012-02-11 10:00","2012","02","11","10:00"," ","-13.4","","-18.8","","64","","3","","19","","24.1","","101.05","","","","-22","","Snow"
"2012-02-11 11:00","2012","02","11","11:00"," ","-13.1","","-18.8","","62","","4","","11","","24.1","","101.03","","","","-19","","Snow"
"2012-02-11 12:00","2012","02","11","12:00"," ","-12.8","","-17.2","","70","","4","","9","","19.3","","100.97","","","","-18","","Snow"
"2012-02-11 13:00","2012","02","11","13:00"," ","-12.1","","-16.4","","70","","35","","7","","24.1","","100.85","","","","-16","","Mostly Cloudy"
"2012-02-11 14:00","2012","02","11","14:00"," ","-11.3","","-17.4","","61","","6","","6","","48.3","","100.76","","","","-15","","Mainly Clear"
"2012-02-11 15:00","2012","02","11","15:00"," ","-10.8","","-18.8","","52","","4","","11","","48.3","","100.73","","","","-17","","Mainly Clear"
"2012-02-11 16:00","2012","02","11","16:00"," ","-10.4","","-18.3","","52","","7","","6","","48.3","","100.70","","","","-14","","Mainly Clear"
"2012-02-11 17:00","2012","02","11","17:00"," ","-10.5","","-17.0","","59","","34","","4","","25.0","","100.68","","","","-13","","Mainly Clear"
"2012-02-11 18:00","2012","02","11","18:00"," ","-12.8","","-17.9","","66","","32","","4","","25.0","","100.72","","","","-15","","Clear"
"2012-02-11 19:00","2012","02","11","19:00"," ","-14.0","","-21.2","","54","","29","","7","","25.0","","100.74","","","","-19","","Clear"
"2012-02-11 20:00","2012","02","11","20:00"," ","-14.4","","-19.9","","63","","28","","9","","25.0","","100.73","","","","-20","","Clear"
"2012-02-11 21:00","2012","02","11","21:00"," ","-13.9","","-18.6","","68","","29","","7","","25.0","","100.71","","","","-19","","Clear"
"2012-02-11 22:00","2012","02","11","22:00"," ","-13.5","","-18.2","","68","","28","","6","","25.0","","100.70","","","","-18","","Clear"
"2012-02-11 23:00","2012","02","11","23:00"," ","-14.5","","-20.8","","59","","31","","13","","25.0","","100.68","","","","-22","","Clear"
"2012-02-12 00:00","2012","02","12","00:00"," ","-15.0","","-22.4","","53","","32","","11","","25.0","","100.66","","","","-22","","Clear"
"2012-02-12 01:00","2012","02","12","01:00"," ","-15.3","","-23.1","","51","","30","","11","","25.0","","100.62","","","","-22","","Mostly Cloudy"
"2012-02-12 02:00","2012","02","12","02:00"," ","-15.9","","-23.7","","51","","29","","6","","25.0","","100.60","","","","-20","","Clear"
"2012-02-12 03:00","2012","02","12","03:00"," ","-16.8","","-23.9","","54","","30","","9","","25.0","","100.57","","","","-23","","Mainly Clear"
"2012-02-12 04:00","2012","02","12","04:00"," ","-16.6","","-23.8","","54","","29","","11","","25.0","","100.60","","","","-24","","Cloudy"
"2012-02-12 05:00","2012","02","12","05:00"," ","-16.4","","-22.8","","58","","29","","11","","25.0","","100.59","","","","-23","","Snow"
"2012-02-12 06:00","2012","02","12","06:00"," ","-16.7","","-23.3","","57","","32","","15","","25.0","","100.60","","","","-25","","Snow"
"2012-02-12 07:00","2012","02","12","07:00"," ","-16.7","","-23.5","","56","","30","","19","","24.1","","100.64","","","","-26","","Snow"
"2012-02-12 08:00","2012","02","12","08:00"," ","-16.9","","-24.1","","54","","28","","17","","24.1","","100.68","","","","-26","","Cloudy"
"2012-02-12 09:00","2012","02","12","09:00"," ","-16.7","","-24.6","","50","","30","","17","","24.1","","100.72","","","","-26","","Snow"
"2012-02-12 10:00","2012","02","12","10:00"," ","-16.6","","-25.1","","48","","32","","17","","48.3","","100.73","","","","-25","","Mostly Cloudy"
"2012-02-12 11:00","2012","02","12","11:00"," ","-16.1","","-25.3","","45","","29","","20","","48.3","","100.72","","","","-26","","Mainly Clear"
"2012-02-12 12:00","2012","02","12","12:00"," ","-14.8","","-23.8","","46","","28","","24","","48.3","","100.61","","","","-25","","Mainly Clear"
"2012-02-12 13:00","2012","02","12","13:00"," ","-13.9","","-23.2","","45","","28","","20","","48.3","","100.55","","","","-23","","Mainly Clear"
"2012-02-12 14:00","2012","02","12","14:00"," ","-13.2","","-23.0","","44","","26","","26","","48.3","","100.52","","","","-23","","Mainly Clear"
"2012-02-12 15:00","2012","02","12","15:00"," ","-12.5","","-22.8","","42","","27","","28","","48.3","","100.51","","","","-22","","Mainly Clear"
"2012-02-12 16:00","2012","02","12","16:00"," ","-12.0","","-21.9","","44","","27","","32","","48.3","","100.54","","","","-22","","Mainly Clear"
"2012-02-12 17:00","2012","02","12","17:00"," ","-12.0","","-22.1","","43","","27","","26","","25.0","","100.56","","","","-22","","Mainly Clear"
"2012-02-12 18:00","2012","02","12","18:00"," ","-12.3","","-20.1","","52","","25","","24","","25.0","","100.57","","","","-22","","Mostly Cloudy"
"2012-02-12 19:00","2012","02","12","19:00"," ","-11.9","","-19.3","","54","","26","","24","","25.0","","100.58","","","","-21","","Mostly Cloudy"
"2012-02-12 20:00","2012","02","12","20:00"," ","-11.3","","-18.9","","53","","26","","22","","25.0","","100.58","","","","-20","","Cloudy"
"2012-02-12 21:00","2012","02","12","21:00"," ","-10.8","","-18.8","","52","","26","","24","","25.0","","100.55","","","","-20","","Cloudy"
"2012-02-12 22:00","2012","02","12","22:00"," ","-10.6","","-17.9","","55","","26","","26","","25.0","","100.55","","","","-20","","Cloudy"
"2012-02-12 23:00","2012","02","12","23:00"," ","-10.3","","-17.3","","56","","25","","20","","25.0","","100.53","","","","-18","","Cloudy"
"2012-02-13 00:00","2012","02","13","00:00"," ","-10.0","","-16.3","","60","","26","","19","","25.0","","100.48","","","","-18","","Snow"
"2012-02-13 01:00","2012","02","13","01:00"," ","-9.4","","-16.5","","56","","23","","22","","25.0","","100.37","","","","-17","","Cloudy"
"2012-02-13 02:00","2012","02","13","02:00"," ","-8.8","","-15.7","","57","","25","","24","","25.0","","100.33","","","","-17","","Cloudy"
"2012-02-13 03:00","2012","02","13","03:00"," ","-8.8","","-14.6","","63","","25","","20","","25.0","","100.31","","","","-16","","Cloudy"
"2012-02-13 04:00","2012","02","13","04:00"," ","-8.4","","-14.6","","61","","26","","20","","25.0","","100.30","","","","-16","","Cloudy"
"2012-02-13 05:00","2012","02","13","05:00"," ","-8.0","","-15.0","","57","","27","","22","","25.0","","100.33","","","","-16","","Cloudy"
"2012-02-13 06:00","2012","02","13","06:00"," ","-7.9","","-14.5","","59","","26","","22","","25.0","","100.37","","","","-16","","Cloudy"
"2012-02-13 07:00","2012","02","13","07:00"," ","-7.9","","-14.5","","59","","26","","22","","24.1","","100.44","","","","-16","","Cloudy"
"2012-02-13 08:00","2012","02","13","08:00"," ","-8.0","","-13.5","","65","","27","","24","","48.3","","100.54","","","","-16","","Cloudy"
"2012-02-13 09:00","2012","02","13","09:00"," ","-7.5","","-14.6","","57","","27","","20","","48.3","","100.56","","","","-15","","Cloudy"
"2012-02-13 10:00","2012","02","13","10:00"," ","-6.8","","-19.1","","37","","27","","26","","48.3","","100.59","","","","-15","","Mostly Cloudy"
"2012-02-13 11:00","2012","02","13","11:00"," ","-6.5","","-13.0","","60","","29","","20","","48.3","","100.59","","","","-13","","Cloudy"
"2012-02-13 12:00","2012","02","13","12:00"," ","-5.2","","-13.1","","54","","27","","17","","48.3","","100.56","","","","-11","","Mostly Cloudy"
"2012-02-13 13:00","2012","02","13","13:00"," ","-4.9","","-14.0","","49","","27","","24","","48.3","","100.52","","","","-12","","Mostly Cloudy"
"2012-02-13 14:00","2012","02","13","14:00"," ","-4.3","","-13.4","","49","","28","","22","","48.3","","100.52","","","","-11","","Cloudy"
"2012-02-13 15:00","2012","02","13","15:00"," ","-3.4","","-12.4","","50","","29","","24","","48.3","","100.54","","","","-10","","Cloudy"
"2012-02-13 16:00","2012","02","13","16:00"," ","-3.4","","-12.8","","48","","28","","24","","48.3","","100.56","","","","-10","","Cloudy"
"2012-02-13 17:00","2012","02","13","17:00"," ","-3.6","","-13.7","","45","","30","","15","","24.1","","100.60","","","","-9","","Mostly Cloudy"
"2012-02-13 18:00","2012","02","13","18:00"," ","-4.9","","-13.4","","51","","","","0","","25.0","","100.64","","","","","","Mostly Cloudy"
"2012-02-13 19:00","2012","02","13","19:00"," ","-5.6","","-12.0","","61","","3","","15","","25.0","","100.69","","","","-11","","Mostly Cloudy"
"2012-02-13 20:00","2012","02","13","20:00"," ","-7.2","","-12.0","","69","","5","","7","","25.0","","100.73","","","","-11","","Cloudy"
"2012-02-13 21:00","2012","02","13","21:00"," ","-7.5","","-12.1","","70","","2","","11","","19.3","","100.76","","","","-13","","Snow"
"2012-02-13 22:00","2012","02","13","22:00"," ","-9.0","","-12.9","","73","","2","","13","","25.0","","100.78","","","","-15","","Cloudy"
"2012-02-13 23:00","2012","02","13","23:00"," ","-10.8","","-14.8","","72","","3","","19","","25.0","","100.80","","","","-19","","Cloudy"
"2012-02-14 00:00","2012","02","14","00:00"," ","-11.8","","-15.6","","73","","2","","15","","25.0","","100.83","","","","-19","","Mostly Cloudy"
"2012-02-14 01:00","2012","02","14","01:00"," ","-11.9","","-16.0","","72","","1","","13","","25.0","","100.86","","","","-19","","Mainly Clear"
"2012-02-14 02:00","2012","02","14","02:00"," ","-12.9","","-17.9","","66","","36","","11","","25.0","","100.93","","","","-19","","Mainly Clear"
"2012-02-14 03:00","2012","02","14","03:00"," ","-13.2","","-19.1","","61","","36","","9","","25.0","","100.96","","","","-19","","Mostly Cloudy"
"2012-02-14 04:00","2012","02","14","04:00"," ","-13.4","","-19.4","","61","","3","","11","","25.0","","101.01","","","","-20","","Mostly Cloudy"
"2012-02-14 05:00","2012","02","14","05:00"," ","-13.4","","-19.7","","59","","36","","4","","25.0","","101.03","","","","-16","","Mostly Cloudy"
"2012-02-14 06:00","2012","02","14","06:00"," ","-14.2","","-19.6","","64","","35","","6","","25.0","","101.04","","","","-18","","Mainly Clear"
"2012-02-14 07:00","2012","02","14","07:00"," ","-13.7","","-19.9","","59","","36","","7","","24.1","","101.07","","","","-18","","Mainly Clear"
"2012-02-14 08:00","2012","02","14","08:00"," ","-13.6","","-20.0","","58","","3","","9","","24.1","","101.12","","","","-19","","Mainly Clear"
"2012-02-14 09:00","2012","02","14","09:00"," ","-11.6","","-18.0","","59","","4","","4","","24.1","","101.12","","","","-14","","Mainly Clear"
"2012-02-14 10:00","2012","02","14","10:00"," ","-8.8","","-14.3","","64","","36","","4","","24.1","","101.15","","","","-11","","Mainly Clear"
"2012-02-14 11:00","2012","02","14","11:00"," ","-5.0","","-10.6","","65","","","","0","","19.3","","101.14","","","","","","Mostly Cloudy"
"2012-02-14 12:00","2012","02","14","12:00"," ","-3.2","","-8.3","","68","","22","","4","","24.1","","101.09","","","","-5","","Cloudy"
"2012-02-14 13:00","2012","02","14","13:00"," ","-2.1","","-6.5","","72","","24","","4","","24.1","","101.02","","","","-4","","Cloudy"
"2012-02-14 14:00","2012","02","14","14:00"," ","0.1","","-5.1","","68","","21","","9","","24.1","","100.98","","","","","","Mostly Cloudy"
"2012-02-14 15:00","2012","02","14","15:00"," ","1.1","","-5.3","","62","","22","","9","","24.1","","100.98","","","","","","Mostly Cloudy"
"2012-02-14 16:00","2012","02","14","16:00"," ","2.3","","-4.9","","59","","22","","7","","24.1","","100.97","","","","","","Mostly Cloudy"
"2012-02-14 17:00","2012","02","14","17:00"," ","1.1","","-3.7","","70","","17","","9","","24.1","","101.01","","","","","","Mostly Cloudy"
"2012-02-14 18:00","2012","02","14","18:00"," ","1.3","","-3.9","","68","","16","","9","","25.0","","101.08","","","","","","Cloudy"
"2012-02-14 19:00","2012","02","14","19:00"," ","1.8","","-6.1","","56","","23","","7","","25.0","","101.13","","","","","","Cloudy"
"2012-02-14 20:00","2012","02","14","20:00"," ","-0.2","","-5.1","","69","","29","","4","","25.0","","101.16","","","","-1","","Mostly Cloudy"
"2012-02-14 21:00","2012","02","14","21:00"," ","-0.6","","-6.0","","67","","13","","7","","25.0","","101.18","","","","-3","","Mainly Clear"
"2012-02-14 22:00","2012","02","14","22:00"," ","-0.5","","-5.7","","68","","","","0","","25.0","","101.21","","","","","","Cloudy"
"2012-02-14 23:00","2012","02","14","23:00"," ","-1.2","","-5.6","","72","","","","0","","25.0","","101.22","","","","","","Cloudy"
"2012-02-15 00:00","2012","02","15","00:00"," ","-1.9","","-5.6","","76","","14","","4","","25.0","","101.26","","","","-3","","Cloudy"
"2012-02-15 01:00","2012","02","15","01:00"," ","-1.8","","-5.2","","78","","27","","4","","25.0","","101.31","","","","-3","","Cloudy"
"2012-02-15 02:00","2012","02","15","02:00"," ","-1.2","","-5.2","","74","","","","0","","25.0","","101.33","","","","","","Cloudy"
"2012-02-15 03:00","2012","02","15","03:00"," ","-1.6","","-5.4","","75","","21","","4","","25.0","","101.36","","","","-3","","Cloudy"
"2012-02-15 04:00","2012","02","15","04:00"," ","-0.7","","-3.5","","81","","","","0","","25.0","","101.39","","","","","","Snow"
"2012-02-15 05:00","2012","02","15","05:00"," ","-1.3","","-3.0","","88","","16","","7","","4.8","","101.45","","","","-4","","Snow"
"2012-02-15 06:00","2012","02","15","06:00"," ","-1.0","","-2.3","","91","","","","0","","4.8","","101.48","","","","","","Snow"
"2012-02-15 07:00","2012","02","15","07:00"," ","-0.3","","-1.6","","91","","8","","4","","6.4","","101.51","","","","-2","","Snow"
"2012-02-15 08:00","2012","02","15","08:00"," ","0.1","","-1.5","","89","","9","","4","","4.8","","101.57","","","","","","Snow"
"2012-02-15 09:00","2012","02","15","09:00"," ","0.6","","-1.2","","88","","13","","4","","3.2","","101.61","","","","","","Snow"
"2012-02-15 10:00","2012","02","15","10:00"," ","1.0","","-0.7","","88","","","","0","","6.4","","101.62","","","","","","Snow"
"2012-02-15 11:00","2012","02","15","11:00"," ","2.0","","-0.2","","85","","","","0","","8.0","","101.65","","","","","","Snow"
"2012-02-15 12:00","2012","02","15","12:00"," ","2.1","","-0.3","","84","","","","0","","9.7","","101.67","","","","","","Snow"
"2012-02-15 13:00","2012","02","15","13:00"," ","1.7","","-0.3","","87","","22","","6","","9.7","","101.67","","","","","","Snow"
"2012-02-15 14:00","2012","02","15","14:00"," ","1.5","","0.0","","90","","22","","7","","9.7","","101.68","","","","","","Snow"
"2012-02-15 15:00","2012","02","15","15:00"," ","1.9","","0.1","","88","","23","","6","","12.9","","101.72","","","","","","Cloudy"
"2012-02-15 16:00","2012","02","15","16:00"," ","2.2","","0.2","","87","","26","","6","","12.9","","101.75","","","","","","Rain"
"2012-02-15 17:00","2012","02","15","17:00"," ","2.1","","0.3","","88","","22","","6","","11.3","","101.80","","","","","","Rain"
"2012-02-15 18:00","2012","02","15","18:00"," ","1.5","","0.2","","91","","22","","7","","9.7","","101.85","","","","","","Rain"
"2012-02-15 19:00","2012","02","15","19:00"," ","1.5","","0.2","","91","","23","","7","","9.7","","101.89","","","","","","Rain"
"2012-02-15 20:00","2012","02","15","20:00"," ","1.5","","0.2","","91","","22","","7","","6.4","","101.91","","","","","","Rain"
"2012-02-15 21:00","2012","02","15","21:00"," ","1.3","","0.1","","92","","22","","13","","8.0","","101.95","","","","","","Snow"
"2012-02-15 22:00","2012","02","15","22:00"," ","1.2","","0.0","","92","","22","","7","","6.4","","101.98","","","","","","Fog"
"2012-02-15 23:00","2012","02","15","23:00"," ","1.4","","0.0","","90","","22","","7","","8.0","","101.97","","","","","","Fog"
"2012-02-16 00:00","2012","02","16","00:00"," ","0.8","","-0.4","","92","","21","","9","","9.7","","101.96","","","","","","Fog"
"2012-02-16 01:00","2012","02","16","01:00"," ","1.1","","-0.5","","89","","23","","7","","12.9","","102.00","","","","","","Cloudy"
"2012-02-16 02:00","2012","02","16","02:00"," ","0.7","","-0.8","","90","","20","","4","","12.9","","101.97","","","","","","Cloudy"
"2012-02-16 03:00","2012","02","16","03:00"," ","0.7","","-0.7","","90","","21","","6","","25.0","","101.94","","","","","","Cloudy"
"2012-02-16 04:00","2012","02","16","04:00"," ","0.9","","-0.7","","89","","21","","7","","12.9","","101.94","","","","","","Cloudy"
"2012-02-16 05:00","2012","02","16","05:00"," ","0.7","","-0.9","","89","","21","","4","","12.9","","101.92","","","","","","Cloudy"
"2012-02-16 06:00","2012","02","16","06:00"," ","1.3","","-0.9","","85","","22","","6","","12.9","","101.93","","","","","","Cloudy"
"2012-02-16 07:00","2012","02","16","07:00"," ","1.7","","-0.9","","83","","23","","7","","12.9","","101.96","","","","","","Cloudy"
"2012-02-16 08:00","2012","02","16","08:00"," ","1.2","","-1.2","","84","","18","","7","","16.1","","101.95","","","","","","Cloudy"
"2012-02-16 09:00","2012","02","16","09:00"," ","1.8","","-1.3","","80","","","","0","","16.1","","101.91","","","","","","Mostly Cloudy"
"2012-02-16 10:00","2012","02","16","10:00"," ","2.7","","-1.1","","76","","13","","11","","24.1","","101.83","","","","","","Mainly Clear"
"2012-02-16 11:00","2012","02","16","11:00"," ","3.3","","-2.1","","68","","13","","11","","24.1","","101.76","","","","","","Mostly Cloudy"
"2012-02-16 12:00","2012","02","16","12:00"," ","3.6","","-3.1","","62","","15","","19","","24.1","","101.65","","","","","","Mostly Cloudy"
"2012-02-16 13:00","2012","02","16","13:00"," ","3.3","","-2.7","","65","","12","","19","","24.1","","101.53","","","","","","Mostly Cloudy"
"2012-02-16 14:00","2012","02","16","14:00"," ","3.5","","-2.7","","64","","12","","19","","24.1","","101.39","","","","","","Mostly Cloudy"
"2012-02-16 15:00","2012","02","16","15:00"," ","3.6","","-2.8","","63","","12","","19","","24.1","","101.29","","","","","","Mostly Cloudy"
"2012-02-16 16:00","2012","02","16","16:00"," ","3.7","","-2.5","","64","","12","","15","","24.1","","101.22","","","","","","Cloudy"
"2012-02-16 17:00","2012","02","16","17:00"," ","3.6","","-2.7","","63","","11","","15","","24.1","","101.17","","","","","","Cloudy"
"2012-02-16 18:00","2012","02","16","18:00"," ","3.0","","-2.1","","69","","12","","19","","24.1","","101.13","","","","","","Rain"
"2012-02-16 19:00","2012","02","16","19:00"," ","2.5","","-1.4","","75","","12","","17","","25.0","","101.02","","","","","","Rain"
"2012-02-16 20:00","2012","02","16","20:00"," ","1.7","","-0.7","","84","","14","","17","","16.1","","100.94","","","","","","Rain"
"2012-02-16 21:00","2012","02","16","21:00"," ","1.5","","-0.5","","87","","16","","15","","25.0","","100.88","","","","","","Rain"
"2012-02-16 22:00","2012","02","16","22:00"," ","1.5","","-0.6","","86","","15","","17","","12.9","","100.80","","","","","","Rain"
"2012-02-16 23:00","2012","02","16","23:00"," ","1.3","","-0.3","","89","","15","","19","","16.1","","100.71","","","","","","Rain"
"2012-02-17 00:00","2012","02","17","00:00"," ","1.3","","-0.3","","89","","15","","19","","12.9","","100.64","","","","","","Rain"
"2012-02-17 01:00","2012","02","17","01:00"," ","1.3","","-0.2","","90","","15","","19","","12.9","","100.57","","","","","","Rain"
"2012-02-17 02:00","2012","02","17","02:00"," ","1.3","","0.1","","92","","15","","17","","9.7","","100.50","","","","","","Rain"
"2012-02-17 03:00","2012","02","17","03:00"," ","1.4","","0.2","","92","","16","","19","","12.9","","100.45","","","","","","Rain"
"2012-02-17 04:00","2012","02","17","04:00"," ","2.3","","1.1","","92","","20","","20","","8.0","","100.47","","","","","","Drizzle"
"2012-02-17 05:00","2012","02","17","05:00"," ","2.8","","1.6","","92","","23","","24","","12.9","","100.49","","","","","","Cloudy"
"2012-02-17 06:00","2012","02","17","06:00"," ","3.0","","0.9","","86","","24","","30","","16.1","","100.54","","","","","","Cloudy"
"2012-02-17 07:00","2012","02","17","07:00"," ","3.0","","-0.3","","79","","24","","24","","24.1","","100.58","","","","","","Mostly Cloudy"
"2012-02-17 08:00","2012","02","17","08:00"," ","2.8","","-1.2","","75","","24","","32","","24.1","","100.67","","","","","","Cloudy"
"2012-02-17 09:00","2012","02","17","09:00"," ","2.3","","-2.4","","71","","24","","32","","24.1","","100.74","","","","","","Mostly Cloudy"
"2012-02-17 10:00","2012","02","17","10:00"," ","2.5","","-3.0","","67","","25","","41","","48.3","","100.76","","","","","","Mostly Cloudy"
"2012-02-17 11:00","2012","02","17","11:00"," ","2.6","","-4.0","","62","","25","","32","","48.3","","100.77","","","","","","Cloudy"
"2012-02-17 12:00","2012","02","17","12:00"," ","2.6","","-4.1","","61","","26","","24","","24.1","","100.71","","","","","","Cloudy"
"2012-02-17 13:00","2012","02","17","13:00"," ","3.0","","-4.3","","59","","27","","22","","24.1","","100.66","","","","","","Mostly Cloudy"
"2012-02-17 14:00","2012","02","17","14:00"," ","3.5","","-5.1","","53","","24","","28","","24.1","","100.62","","","","","","Mostly Cloudy"
"2012-02-17 15:00","2012","02","17","15:00"," ","3.0","","-4.4","","58","","25","","30","","24.1","","100.63","","","","","","Mostly Cloudy"
"2012-02-17 16:00","2012","02","17","16:00"," ","3.1","","-4.9","","56","","23","","26","","24.1","","100.64","","","","","","Cloudy"
"2012-02-17 17:00","2012","02","17","17:00"," ","2.6","","-3.9","","62","","24","","26","","24.1","","100.66","","","","","","Mostly Cloudy"
"2012-02-17 18:00","2012","02","17","18:00"," ","2.3","","-3.7","","64","","24","","22","","25.0","","100.69","","","","","","Mostly Cloudy"
"2012-02-17 19:00","2012","02","17","19:00"," ","2.0","","-3.5","","67","","25","","28","","25.0","","100.68","","","","","","Mostly Cloudy"
"2012-02-17 20:00","2012","02","17","20:00"," ","1.8","","-3.4","","68","","25","","24","","25.0","","100.68","","","","","","Mostly Cloudy"
"2012-02-17 21:00","2012","02","17","21:00"," ","1.7","","-3.6","","68","","26","","19","","25.0","","100.70","","","","","","Mostly Cloudy"
"2012-02-17 22:00","2012","02","17","22:00"," ","1.2","","-3.9","","69","","26","","15","","25.0","","100.72","","","","","","Mainly Clear"
"2012-02-17 23:00","2012","02","17","23:00"," ","0.9","","-4.1","","69","","27","","26","","25.0","","100.70","","","","","","Mainly Clear"
"2012-02-18 00:00","2012","02","18","00:00"," ","0.7","","-3.9","","71","","27","","24","","25.0","","100.71","","","","","","Mainly Clear"
"2012-02-18 01:00","2012","02","18","01:00"," ","0.7","","-4.5","","68","","26","","22","","25.0","","100.71","","","","","","Mainly Clear"
"2012-02-18 02:00","2012","02","18","02:00"," ","0.3","","-4.4","","71","","27","","22","","25.0","","100.74","","","","","","Mainly Clear"
"2012-02-18 03:00","2012","02","18","03:00"," ","0.3","","-4.7","","69","","26","","26","","25.0","","100.72","","","","","","Mostly Cloudy"
"2012-02-18 04:00","2012","02","18","04:00"," ","-0.3","","-4.9","","71","","26","","22","","25.0","","100.74","","","","-6","","Mostly Cloudy"
"2012-02-18 05:00","2012","02","18","05:00"," ","-0.6","","-5.1","","72","","24","","19","","25.0","","100.79","","","","-6","","Cloudy"
"2012-02-18 06:00","2012","02","18","06:00"," ","-0.2","","-5.0","","70","","25","","20","","25.0","","100.82","","","","-5","","Mostly Cloudy"
"2012-02-18 07:00","2012","02","18","07:00"," ","-0.6","","-5.2","","71","","24","","24","","25.0","","100.84","","","","-7","","Mostly Cloudy"
"2012-02-18 08:00","2012","02","18","08:00"," ","-0.6","","-5.3","","70","","24","","19","","24.1","","100.85","","","","-6","","Mostly Cloudy"
"2012-02-18 09:00","2012","02","18","09:00"," ","-0.6","","-5.4","","70","","25","","24","","48.3","","100.85","","","","-7","","Mainly Clear"
"2012-02-18 10:00","2012","02","18","10:00"," ","0.1","","-5.3","","67","","27","","24","","48.3","","100.83","","","","","","Cloudy"
